v1,v2,v3,v4,category,pred_word,score,is_correct
Moscow,Russia,Podgorica,Montenegro,semantic,Serbia,0.7100809216499329,False
Moscow,Russia,Quito,Ecuador,semantic,Ecuador,0.7385086417198181,True
Moscow,Russia,Rabat,Morocco,semantic,Morocco,0.671177864074707,True
Moscow,Russia,Riga,Latvia,semantic,Latvia,0.7282897233963013,True
Moscow,Russia,Rome,Italy,semantic,Italy,0.7074911594390869,True
Moscow,Russia,Roseau,Dominica,semantic,Warroad,0.5429131984710693,False
Moscow,Russia,Santiago,Chile,semantic,Mendoza,0.6177366971969604,False
Moscow,Russia,Skopje,Macedonia,semantic,Macedonia,0.7735538482666016,True
Moscow,Russia,Sofia,Bulgaria,semantic,Bulgaria,0.7689635753631592,True
Moscow,Russia,Stockholm,Sweden,semantic,Sweden,0.8054226040840149,True
Moscow,Russia,Suva,Fiji,semantic,Lautoka,0.7243964672088623,False
Moscow,Russia,Taipei,Taiwan,semantic,Taiwan,0.8076635003089905,True
Moscow,Russia,Tallinn,Estonia,semantic,Estonia,0.7909178137779236,True
Moscow,Russia,Tashkent,Uzbekistan,semantic,Uzbekistan,0.7952475547790527,True
Moscow,Russia,Tbilisi,Georgia,semantic,Azerbaijan,0.6887180209159851,False
Moscow,Russia,Tegucigalpa,Honduras,semantic,Honduras,0.6350482702255249,True
Moscow,Russia,Tehran,Iran,semantic,Iran,0.8776858448982239,True
Moscow,Russia,Thimphu,Bhutan,semantic,Bhutan,0.7218862175941467,True
Moscow,Russia,Tirana,Albania,semantic,Albania,0.7458634376525879,True
Moscow,Russia,Tokyo,Japan,semantic,Japan,0.8773881793022156,True
Moscow,Russia,Tripoli,Libya,semantic,Libya,0.7465243339538574,True
Moscow,Russia,Tunis,Tunisia,semantic,Tunisia,0.7394596934318542,True
Moscow,Russia,Vaduz,Liechtenstein,semantic,Liechtenstein,0.6487268805503845,True
Moscow,Russia,Valletta,Malta,semantic,Vittoriosa,0.6191745400428772,False
Moscow,Russia,Vienna,Austria,semantic,Austria,0.6635324358940125,True
Moscow,Russia,Vientiane,Laos,semantic,Laos,0.6917634606361389,True
Moscow,Russia,Vilnius,Lithuania,semantic,Lithuania,0.7519652247428894,True
Moscow,Russia,Warsaw,Poland,semantic,Poland,0.7744686603546143,True
Muscat,Oman,Nairobi,Kenya,semantic,Kenya,0.7154066562652588,True
Muscat,Oman,Nassau,Bahamas,semantic,Nassau_County,0.5333630442619324,False
Muscat,Oman,Niamey,Niger,semantic,capital_Niamey,0.5641030669212341,False
Muscat,Oman,Nicosia,Cyprus,semantic,Cyprus,0.5756067633628845,True
Muscat,Oman,Nouakchott,Mauritania,semantic,Mauritania,0.6220688223838806,True
Muscat,Oman,Nuuk,Greenland,semantic,Tasiilaq,0.5169084668159485,False
Muscat,Oman,Oslo,Norway,semantic,Norway,0.6473897695541382,True
Muscat,Oman,Ottawa,Canada,semantic,Canada,0.57541424036026,True
Muscat,Oman,Paramaribo,Suriname,semantic,Suriname,0.5837119221687317,True
Muscat,Oman,Paris,France,semantic,France,0.5847071409225464,True
Muscat,Oman,Podgorica,Montenegro,semantic,Serbia,0.5771306753158569,False
Muscat,Oman,Quito,Ecuador,semantic,Ecuador,0.6005777716636658,True
Muscat,Oman,Rabat,Morocco,semantic,Morocco,0.6248807907104492,True
Muscat,Oman,Riga,Latvia,semantic,Latvia,0.6167615652084351,True
Muscat,Oman,Rome,Italy,semantic,Italy,0.4697442054748535,True
Muscat,Oman,Roseau,Dominica,semantic,Crookston,0.5744841694831848,False
Muscat,Oman,Santiago,Chile,semantic,Chile,0.5404678583145142,True
Muscat,Oman,Skopje,Macedonia,semantic,Macedonia,0.6444963216781616,True
Muscat,Oman,Sofia,Bulgaria,semantic,Bulgaria,0.6278226971626282,True
Muscat,Oman,Stockholm,Sweden,semantic,Sweden,0.6178088188171387,True
Muscat,Oman,Suva,Fiji,semantic,Lautoka,0.6229811310768127,False
Muscat,Oman,Taipei,Taiwan,semantic,Taiwan,0.6596075296401978,True
Muscat,Oman,Tallinn,Estonia,semantic,Estonia,0.6921412944793701,True
Muscat,Oman,Tashkent,Uzbekistan,semantic,Uzbekistan,0.6938638687133789,True
Muscat,Oman,Tbilisi,Georgia,semantic,Azerbaijan,0.6518587470054626,False
Muscat,Oman,Tegucigalpa,Honduras,semantic,Honduras,0.542700469493866,True
Muscat,Oman,Tehran,Iran,semantic,Iran,0.7712725400924683,True
Muscat,Oman,Thimphu,Bhutan,semantic,Bhutan,0.6825398206710815,True
Muscat,Oman,Tirana,Albania,semantic,Albania,0.6227065920829773,True
Muscat,Oman,Tokyo,Japan,semantic,Japan,0.6944895386695862,True
Muscat,Oman,Tripoli,Libya,semantic,Libya,0.640602707862854,True
Muscat,Oman,Tunis,Tunisia,semantic,Tunisia,0.6601646542549133,True
Muscat,Oman,Vaduz,Liechtenstein,semantic,Liechtenstein,0.5533388257026672,True
Muscat,Oman,Valletta,Malta,semantic,Malta,0.5112634301185608,True
Muscat,Oman,Vienna,Austria,semantic,Vienna_Austria,0.5548419952392578,False
Muscat,Oman,Vientiane,Laos,semantic,Laos,0.641712486743927,True
Muscat,Oman,Vilnius,Lithuania,semantic,Lithuania,0.6186890602111816,True
Muscat,Oman,Warsaw,Poland,semantic,Poland,0.5787190794944763,True
Muscat,Oman,Windhoek,Namibia,semantic,Namibia,0.6672067046165466,True
Nairobi,Kenya,Nassau,Bahamas,semantic,Nassau_County,0.5965615510940552,False
Nairobi,Kenya,Niamey,Niger,semantic,Mauritania,0.6193109750747681,False
Nairobi,Kenya,Nicosia,Cyprus,semantic,Cyprus,0.6781311631202698,True
Nairobi,Kenya,Nouakchott,Mauritania,semantic,Mauritania,0.692148745059967,True
Nairobi,Kenya,Nuuk,Greenland,semantic,Norway,0.5165636539459229,False
Nairobi,Kenya,Oslo,Norway,semantic,Norway,0.704346776008606,True
Nairobi,Kenya,Ottawa,Canada,semantic,Canada,0.6696639657020569,True
Nairobi,Kenya,Paramaribo,Suriname,semantic,Suriname,0.6786138415336609,True
Nairobi,Kenya,Paris,France,semantic,France,0.6961956024169922,True
Nairobi,Kenya,Podgorica,Montenegro,semantic,Serbia,0.687531590461731,False
Nairobi,Kenya,Quito,Ecuador,semantic,Ecuador,0.7433363199234009,True
Nairobi,Kenya,Rabat,Morocco,semantic,Morocco,0.6790688037872314,True
Nairobi,Kenya,Riga,Latvia,semantic,Latvia,0.6877357363700867,True
Nairobi,Kenya,Rome,Italy,semantic,Italy,0.656826913356781,True
Nairobi,Kenya,Roseau,Dominica,semantic,Warroad,0.5246535539627075,False
Nairobi,Kenya,Santiago,Chile,semantic,Peru,0.6455349326133728,False
Nairobi,Kenya,Skopje,Macedonia,semantic,Macedonia,0.7940372228622437,True
Nairobi,Kenya,Sofia,Bulgaria,semantic,Bulgaria,0.7345846891403198,True
Nairobi,Kenya,Stockholm,Sweden,semantic,Sweden,0.7265917658805847,True
Nairobi,Kenya,Suva,Fiji,semantic,Fiji,0.7418785095214844,True
Nairobi,Kenya,Taipei,Taiwan,semantic,Taiwan,0.7891796231269836,True
Nairobi,Kenya,Tallinn,Estonia,semantic,Estonia,0.764124870300293,True
Nairobi,Kenya,Tashkent,Uzbekistan,semantic,Uzbekistan,0.7360996007919312,True
Nairobi,Kenya,Tbilisi,Georgia,semantic,Moldova,0.6894265413284302,False
Nairobi,Kenya,Tegucigalpa,Honduras,semantic,Honduras,0.6864452958106995,True
Nairobi,Kenya,Tehran,Iran,semantic,Iran,0.8360090851783752,True
Nairobi,Kenya,Thimphu,Bhutan,semantic,Bhutan,0.7349212765693665,True
Nairobi,Kenya,Tirana,Albania,semantic,Albania,0.7174095511436462,True
Nairobi,Kenya,Tokyo,Japan,semantic,Japan,0.7949294447898865,True
Nairobi,Kenya,Tripoli,Libya,semantic,Libya,0.6822811961174011,True
Nairobi,Kenya,Tunis,Tunisia,semantic,Tunisia,0.752339243888855,True
Nairobi,Kenya,Vaduz,Liechtenstein,semantic,Liechtenstein,0.6151379346847534,True
Nairobi,Kenya,Valletta,Malta,semantic,Malta,0.6476780772209167,True
Nairobi,Kenya,Vienna,Austria,semantic,Austria,0.6357062458992004,True
Nairobi,Kenya,Vientiane,Laos,semantic,Laos,0.6938029527664185,True
Nairobi,Kenya,Vilnius,Lithuania,semantic,Lithuania,0.7293019890785217,True
Nairobi,Kenya,Warsaw,Poland,semantic,Poland,0.7402729988098145,True
Nairobi,Kenya,Windhoek,Namibia,semantic,Namibia,0.7543234825134277,True
Nairobi,Kenya,Yerevan,Armenia,semantic,Armenia,0.8095813989639282,True
Nassau,Bahamas,Niamey,Niger,semantic,capital_Niamey,0.5115905404090881,False
Nassau,Bahamas,Nicosia,Cyprus,semantic,Cyprus,0.5816143751144409,True
Nassau,Bahamas,Nouakchott,Mauritania,semantic,Niamey,0.5284106135368347,False
Nassau,Bahamas,Nuuk,Greenland,semantic,Sisimiut,0.4701695442199707,False
Nassau,Bahamas,Oslo,Norway,semantic,Oslo_Norway,0.5574163198471069,False
Nassau,Bahamas,Ottawa,Canada,semantic,Canada,0.6201254725456238,True
Nassau,Bahamas,Paramaribo,Suriname,semantic,Suriname,0.5296030044555664,True
Nassau,Bahamas,Paris,France,semantic,France,0.5664516687393188,True
Nassau,Bahamas,Podgorica,Montenegro,semantic,Montenegrin,0.592788577079773,False
Nassau,Bahamas,Quito,Ecuador,semantic,Ecuador,0.5494177341461182,True
Nassau,Bahamas,Rabat,Morocco,semantic,Morocco,0.5619617700576782,True
Nassau,Bahamas,Riga,Latvia,semantic,Tallinn,0.56592857837677,False
Nassau,Bahamas,Rome,Italy,semantic,Isae_institute_confidence,0.4789492189884186,False
Nassau,Bahamas,Roseau,Dominica,semantic,Warroad,0.4977838397026062,False
Nassau,Bahamas,Santiago,Chile,semantic,Rosario,0.5297639966011047,False
Nassau,Bahamas,Skopje,Macedonia,semantic,Macedonia,0.6007817387580872,True
Nassau,Bahamas,Sofia,Bulgaria,semantic,Bulgaria,0.5975641012191772,True
Nassau,Bahamas,Stockholm,Sweden,semantic,Stockholm_Sweden,0.6023420095443726,False
Nassau,Bahamas,Suva,Fiji,semantic,Fiji,0.6242108345031738,True
Nassau,Bahamas,Taipei,Taiwan,semantic,Taiwan,0.6568561792373657,True
Nassau,Bahamas,Tallinn,Estonia,semantic,Estonia,0.6006953716278076,True
Nassau,Bahamas,Tashkent,Uzbekistan,semantic,Uzbekistan,0.586931049823761,True
Nassau,Bahamas,Tbilisi,Georgia,semantic,Abkhazia,0.5607399940490723,False
Nassau,Bahamas,Tegucigalpa,Honduras,semantic,Honduran,0.5252628922462463,False
Nassau,Bahamas,Tehran,Iran,semantic,Iran,0.6349872946739197,True
Nassau,Bahamas,Thimphu,Bhutan,semantic,Bhutan,0.6132708787918091,True
Nassau,Bahamas,Tirana,Albania,semantic,Podgorica,0.5738641023635864,False
Nassau,Bahamas,Tokyo,Japan,semantic,Japan,0.6196126341819763,True
Nassau,Bahamas,Tripoli,Libya,semantic,Benghazi,0.5418828725814819,False
Nassau,Bahamas,Tunis,Tunisia,semantic,Tunisia,0.5293006896972656,True
Nassau,Bahamas,Vaduz,Liechtenstein,semantic,Liechtenstein,0.5551953911781311,True
Nassau,Bahamas,Valletta,Malta,semantic,Malta,0.5543985366821289,True
Nassau,Bahamas,Vienna,Austria,semantic,Vienna_Austria,0.5858043432235718,False
Nassau,Bahamas,Vientiane,Laos,semantic,Laos,0.5569368004798889,True
Nassau,Bahamas,Vilnius,Lithuania,semantic,Lithuania,0.5773669481277466,True
Nassau,Bahamas,Warsaw,Poland,semantic,Poland,0.5462359189987183,True
Nassau,Bahamas,Windhoek,Namibia,semantic,Namibia,0.6262803077697754,True
Nassau,Bahamas,Yerevan,Armenia,semantic,Armenia,0.6297093033790588,True
Nassau,Bahamas,Zagreb,Croatia,semantic,Croatia,0.6414695382118225,True
Niamey,Niger,Nicosia,Cyprus,semantic,Cyprus,0.587641716003418,True
Niamey,Niger,Nouakchott,Mauritania,semantic,Mauritania,0.5992236733436584,True
Niamey,Niger,Nuuk,Greenland,semantic,Greenland,0.44221019744873047,True
Niamey,Niger,Oslo,Norway,semantic,Norway,0.5702225565910339,True
Niamey,Niger,Ottawa,Canada,semantic,Ontario,0.499455064535141,False
Niamey,Niger,Paramaribo,Suriname,semantic,Suriname,0.537624180316925,True
Niamey,Niger,Paris,France,semantic,France,0.5529586672782898,True
Niamey,Niger,Podgorica,Montenegro,semantic,Albania,0.5756085515022278,False
Niamey,Niger,Quito,Ecuador,semantic,Ecuador,0.5963690876960754,True
Niamey,Niger,Rabat,Morocco,semantic,Morocco,0.5308712124824524,True
Niamey,Niger,Riga,Latvia,semantic,Latvia,0.5360087752342224,True
Niamey,Niger,Rome,Italy,semantic,Destito_D,0.48129212856292725,False
Niamey,Niger,Roseau,Dominica,semantic,Willmar,0.49636101722717285,False
Niamey,Niger,Santiago,Chile,semantic,Velasco,0.5630150437355042,False
Niamey,Niger,Skopje,Macedonia,semantic,Macedonia,0.69113689661026,True
Niamey,Niger,Sofia,Bulgaria,semantic,Bulgaria,0.619611918926239,True
Niamey,Niger,Stockholm,Sweden,semantic,Sweden,0.5425015687942505,True
Niamey,Niger,Suva,Fiji,semantic,Fiji,0.6060805320739746,True
Niamey,Niger,Taipei,Taiwan,semantic,Taiwan,0.64899742603302,True
Niamey,Niger,Tallinn,Estonia,semantic,Estonia,0.5945780873298645,True
Niamey,Niger,Tashkent,Uzbekistan,semantic,Uzbekistan,0.6274923086166382,True
Niamey,Niger,Tbilisi,Georgia,semantic,Saakashvili,0.5723287463188171,False
Niamey,Niger,Tegucigalpa,Honduras,semantic,Nicaragua,0.5143369436264038,False
Niamey,Niger,Tehran,Iran,semantic,Iran,0.7596397399902344,True
Niamey,Niger,Thimphu,Bhutan,semantic,Bhutan,0.6004598140716553,True
Niamey,Niger,Tirana,Albania,semantic,Albania,0.6602799296379089,True
Niamey,Niger,Tokyo,Japan,semantic,Japan,0.6203905940055847,True
Niamey,Niger,Tripoli,Libya,semantic,Libya,0.6324079632759094,True
Niamey,Niger,Tunis,Tunisia,semantic,Tunisia,0.5743159651756287,True
Niamey,Niger,Vaduz,Liechtenstein,semantic,Liechtenstein,0.5677196979522705,True
Niamey,Niger,Valletta,Malta,semantic,Sliema,0.5724714994430542,False
Niamey,Niger,Vienna,Austria,semantic,Vienna_Austria,0.49248406291007996,False
Niamey,Niger,Vientiane,Laos,semantic,Laos,0.6106061339378357,True
Niamey,Niger,Vilnius,Lithuania,semantic,Lithuania,0.5771530866622925,True
Niamey,Niger,Warsaw,Poland,semantic,Poland,0.5515062212944031,True
Niamey,Niger,Windhoek,Namibia,semantic,Namibia,0.6345948576927185,True
Niamey,Niger,Yerevan,Armenia,semantic,Armenia,0.6647412776947021,True
Niamey,Niger,Zagreb,Croatia,semantic,Croatia,0.6708420515060425,True
Niamey,Niger,Abuja,Nigeria,semantic,Nigeria,0.6828645467758179,True
Nicosia,Cyprus,Nouakchott,Mauritania,semantic,Mauritania,0.6644052863121033,True
Nicosia,Cyprus,Nuuk,Greenland,semantic,Norway,0.5360419750213623,False
Nicosia,Cyprus,Oslo,Norway,semantic,Norway,0.6607050895690918,True
Nicosia,Cyprus,Ottawa,Canada,semantic,Canada,0.648893415927887,True
Nicosia,Cyprus,Paramaribo,Suriname,semantic,Suriname,0.6053374409675598,True
Nicosia,Cyprus,Paris,France,semantic,France,0.6635866761207581,True
Nicosia,Cyprus,Podgorica,Montenegro,semantic,Montenegrin,0.658068060874939,False
Nicosia,Cyprus,Quito,Ecuador,semantic,Ecuador,0.6345217823982239,True
Nicosia,Cyprus,Rabat,Morocco,semantic,Morocco,0.675138533115387,True
Nicosia,Cyprus,Riga,Latvia,semantic,Latvia,0.6431375741958618,True
Nicosia,Cyprus,Rome,Italy,semantic,Italy,0.5931482315063477,True
Nicosia,Cyprus,Roseau,Dominica,semantic,Otter_Tail,0.49848881363868713,False
Nicosia,Cyprus,Santiago,Chile,semantic,Chile,0.6083701848983765,True
Nicosia,Cyprus,Skopje,Macedonia,semantic,Macedonia,0.7265968918800354,True
Nicosia,Cyprus,Sofia,Bulgaria,semantic,Bulgaria,0.6989527940750122,True
Nicosia,Cyprus,Stockholm,Sweden,semantic,Sweden,0.6779817938804626,True
Nicosia,Cyprus,Suva,Fiji,semantic,Fiji,0.6832081079483032,True
Nicosia,Cyprus,Taipei,Taiwan,semantic,Taiwan,0.7209470272064209,True
Nicosia,Cyprus,Tallinn,Estonia,semantic,Estonia,0.6762776374816895,True
Nicosia,Cyprus,Tashkent,Uzbekistan,semantic,Uzbekistan,0.685880184173584,True
Nicosia,Cyprus,Tbilisi,Georgia,semantic,Russia,0.6497921943664551,False
Nicosia,Cyprus,Tegucigalpa,Honduras,semantic,Honduras,0.580873966217041,True
Nicosia,Cyprus,Tehran,Iran,semantic,Iran,0.8048029541969299,True
Nicosia,Cyprus,Thimphu,Bhutan,semantic,Bhutan,0.6652534008026123,True
Nicosia,Cyprus,Tirana,Albania,semantic,Albania,0.6964036226272583,True
Nicosia,Cyprus,Tokyo,Japan,semantic,Japan,0.7251678109169006,True
Nicosia,Cyprus,Tripoli,Libya,semantic,Libya,0.671254575252533,True
Nicosia,Cyprus,Tunis,Tunisia,semantic,Tunisia,0.6832284927368164,True
Nicosia,Cyprus,Vaduz,Liechtenstein,semantic,Liechtenstein,0.6418520212173462,True
Nicosia,Cyprus,Valletta,Malta,semantic,Malta,0.6614770889282227,True
Nicosia,Cyprus,Vienna,Austria,semantic,Austria,0.6321742534637451,True
Nicosia,Cyprus,Vientiane,Laos,semantic,Laos,0.5978310704231262,True
Nicosia,Cyprus,Vilnius,Lithuania,semantic,Lithuania,0.6294848322868347,True
Nicosia,Cyprus,Warsaw,Poland,semantic,Poland,0.6509997248649597,True
Nicosia,Cyprus,Windhoek,Namibia,semantic,Namibia,0.6975002288818359,True
Nicosia,Cyprus,Yerevan,Armenia,semantic,Armenia,0.7355785965919495,True
Nicosia,Cyprus,Zagreb,Croatia,semantic,Croatia,0.7579498291015625,True
Nicosia,Cyprus,Abuja,Nigeria,semantic,Nigeria,0.7162243723869324,True
Nicosia,Cyprus,Accra,Ghana,semantic,Ghana,0.7035733461380005,True
Nouakchott,Mauritania,Nuuk,Greenland,semantic,Greenland,0.5120279788970947,True
Nouakchott,Mauritania,Oslo,Norway,semantic,Norway,0.6103651523590088,True
Nouakchott,Mauritania,Ottawa,Canada,semantic,Canada,0.5560863018035889,True
Nouakchott,Mauritania,Paramaribo,Suriname,semantic,Suriname,0.6583293080329895,True
Nouakchott,Mauritania,Paris,France,semantic,France,0.5908311009407043,True
Nouakchott,Mauritania,Podgorica,Montenegro,semantic,Serbia,0.6367805004119873,False
Nouakchott,Mauritania,Quito,Ecuador,semantic,Ecuador,0.6770126223564148,True
Nouakchott,Mauritania,Rabat,Morocco,semantic,Morocco,0.6385490298271179,True
Nouakchott,Mauritania,Riga,Latvia,semantic,Latvia,0.6278846859931946,True
Nouakchott,Mauritania,Rome,Italy,semantic,Italy,0.5678404569625854,True
Nouakchott,Mauritania,Roseau,Dominica,semantic,St._Croix,0.48891517519950867,False
Nouakchott,Mauritania,Santiago,Chile,semantic,Peru,0.5784193873405457,False
Nouakchott,Mauritania,Skopje,Macedonia,semantic,Macedonia,0.7317103147506714,True
Nouakchott,Mauritania,Sofia,Bulgaria,semantic,Bulgaria,0.6531034708023071,True
Nouakchott,Mauritania,Stockholm,Sweden,semantic,Sweden,0.5935790538787842,True
Nouakchott,Mauritania,Suva,Fiji,semantic,Fiji,0.6320008039474487,True
Nouakchott,Mauritania,Taipei,Taiwan,semantic,Taiwan,0.6785945296287537,True
Nouakchott,Mauritania,Tallinn,Estonia,semantic,Estonia,0.6637351512908936,True
Nouakchott,Mauritania,Tashkent,Uzbekistan,semantic,Uzbekistan,0.7006023526191711,True
Nouakchott,Mauritania,Tbilisi,Georgia,semantic,Moldova,0.6460931897163391,False
Nouakchott,Mauritania,Tegucigalpa,Honduras,semantic,Honduras,0.6062048077583313,True
Nouakchott,Mauritania,Tehran,Iran,semantic,Iran,0.7643212080001831,True
Nouakchott,Mauritania,Thimphu,Bhutan,semantic,Bhutan,0.6504817008972168,True
Nouakchott,Mauritania,Tirana,Albania,semantic,Albania,0.6998176574707031,True
Nouakchott,Mauritania,Tokyo,Japan,semantic,Japan,0.6779649257659912,True
Nouakchott,Mauritania,Tripoli,Libya,semantic,Libya,0.66056227684021,True
Nouakchott,Mauritania,Tunis,Tunisia,semantic,Tunisia,0.6633515954017639,True
Nouakchott,Mauritania,Vaduz,Liechtenstein,semantic,Liechtenstein,0.5689793229103088,True
Nouakchott,Mauritania,Valletta,Malta,semantic,Malta,0.5872361063957214,True
Nouakchott,Mauritania,Vienna,Austria,semantic,Vienna_Austria,0.5337734818458557,False
Nouakchott,Mauritania,Vientiane,Laos,semantic,Laos,0.6057230234146118,True
Nouakchott,Mauritania,Vilnius,Lithuania,semantic,Lithuania,0.6380366683006287,True
Nouakchott,Mauritania,Warsaw,Poland,semantic,Poland,0.6579723358154297,True
Nouakchott,Mauritania,Windhoek,Namibia,semantic,Namibia,0.6451874375343323,True
Nouakchott,Mauritania,Yerevan,Armenia,semantic,Armenia,0.7270309925079346,True
Nouakchott,Mauritania,Zagreb,Croatia,semantic,Croatia,0.7247394323348999,True
Nouakchott,Mauritania,Abuja,Nigeria,semantic,Nigeria,0.6925289630889893,True
Nouakchott,Mauritania,Accra,Ghana,semantic,Ghana,0.6432403326034546,True
Nouakchott,Mauritania,Algiers,Algeria,semantic,Algeria,0.5779483914375305,True
Nuuk,Greenland,Oslo,Norway,semantic,Norway,0.48803672194480896,True
Nuuk,Greenland,Ottawa,Canada,semantic,Kanata,0.49675634503364563,False
Nuuk,Greenland,Paramaribo,Suriname,semantic,Suriname,0.4388025104999542,True
Nuuk,Greenland,Paris,France,semantic,Versailles,0.48882463574409485,False
Nuuk,Greenland,Podgorica,Montenegro,semantic,Belgrade,0.5250945687294006,False
Nuuk,Greenland,Quito,Ecuador,semantic,Andes,0.5103039741516113,False
Nuuk,Greenland,Rabat,Morocco,semantic,Morocco,0.4809899628162384,True
Nuuk,Greenland,Riga,Latvia,semantic,Baltic,0.5092887878417969,False
Nuuk,Greenland,Rome,Italy,semantic,Roman_Empire,0.4403495490550995,False
Nuuk,Greenland,Roseau,Dominica,semantic,Warroad,0.48894500732421875,False
Nuuk,Greenland,Santiago,Chile,semantic,Rosario,0.5568210482597351,False
Nuuk,Greenland,Skopje,Macedonia,semantic,Macedonia,0.6222527027130127,True
Nuuk,Greenland,Sofia,Bulgaria,semantic,Bulgaria,0.49485519528388977,True
Nuuk,Greenland,Stockholm,Sweden,semantic,Oslo,0.4917697310447693,False
Nuuk,Greenland,Suva,Fiji,semantic,Nasinu,0.5525294542312622,False
Nuuk,Greenland,Taipei,Taiwan,semantic,Taiwan,0.5508029460906982,True
Nuuk,Greenland,Tallinn,Estonia,semantic,Estonia,0.5306909084320068,True
Nuuk,Greenland,Tashkent,Uzbekistan,semantic,Uzbekistan,0.5402810573577881,True
Nuuk,Greenland,Tbilisi,Georgia,semantic,Abkhazia,0.5451734066009521,False
Nuuk,Greenland,Tegucigalpa,Honduras,semantic,Zelaya,0.4610655903816223,False
